district,block,cluster,n_students,pct_mean,pct_sd,pct_floor,pct_p90,gender_gap_pp
Hassan,B0003 alur,C0881 kanathur,271,62.4,24.58,25.0,95.0,9.1
Hassan,B0003 alur,C1092 magge,262,72.6,22.49,40.0,100.0,1.94
Hassan,B0003 alur,C1268 nalluru,188,61.22,28.08,20.0,95.0,3.96
Hassan,B0003 alur,C1343 palya,198,55.2,26.83,15.0,90.0,-3.05
Hassan,B0003 alur,C1542 sulugodu kudige,221,67.08,25.59,25.0,95.0,4.33
Hassan,B0003 alur,C2091 hanchuru,183,85.16,12.76,70.0,100.0,5.27
Hassan,B0003 alur,C2176 hunasavally,70,65.5,23.28,40.0,95.0,12.43
Hassan,B0003 alur,C2338 kunduru,51,70.49,19.32,40.0,95.0,8.12
Hassan,B0004 arakalagudu,C0093 ark urdhu,950,58.27,26.51,20.0,90.0,3.66
Hassan,B0004 arakalagudu,C0162 bannur,163,51.35,24.34,20.0,80.0,11.98
Hassan,B0004 arakalagudu,C0175 basavapatna,701,55.6,27.33,15.0,90.0,6.42
Hassan,B0004 arakalagudu,C0194 belavadi,445,51.48,25.68,15.0,85.0,3.92
Hassan,B0004 arakalagudu,C0337 chikkarakalagud colony,395,55.3,25.24,20.0,85.0,6.38
Hassan,B0004 arakalagudu,C0419 dodda bemmathi,316,60.28,23.13,25.0,90.0,0.06
Hassan,B0004 arakalagudu,C0485 ganguru,511,50.38,26.53,15.0,85.0,7.44
Hassan,B0004 arakalagudu,C0579 hallangala,582,49.7,25.53,15.0,85.0,4.6
Hassan,B0004 arakalagudu,C0597 handrangi,194,61.7,26.93,20.0,95.0,10.86
Hassan,B0004 arakalagudu,C0910 kashipura,98,60.97,25.14,25.0,91.5,10.64
Hassan,B0004 arakalagudu,C0926 keralapura,271,54.5,27.02,15.0,90.0,8.83
Hassan,B0004 arakalagudu,C0977 konanur,333,61.74,20.67,35.0,89.0,1.17
Hassan,B0004 arakalagudu,C1116 mallipattana,63,68.02,21.47,41.0,94.0,6.54
Hassan,B0004 arakalagudu,C1389 ramanathapura,82,47.32,28.11,10.0,85.0,-0.26
Hassan,B0004 arakalagudu,C1695 vg koppal,177,61.86,16.45,40.0,85.0,-3.75
Hassan,B0004 arakalagudu,C1758 abm halli,173,43.73,26.65,5.0,80.0,6.69
Hassan,B0004 arakalagudu,C1767 agrahara,474,41.68,25.26,5.0,75.0,3.81
Hassan,B0004 arakalagudu,C1913 bychanahally,194,55.08,23.96,25.0,85.0,-2.32
Hassan,B0004 arakalagudu,C2004 doddamagge,324,42.64,26.13,10.0,80.0,1.73
Hassan,B0004 arakalagudu,C2027 ganjalagud,151,60.23,23.02,25.0,90.0,-3.78
Hassan,B0004 arakalagudu,C2063 h r p colony,237,60.25,26.94,18.0,90.0,12.15
Hassan,B0004 arakalagudu,C2167 hulikal,312,45.91,24.7,10.0,80.0,1.29
