state,division,revenue_district,district,block,gram_panchayat,n_schools_4_6,n_schools_govt,enrolment_govt
KARNATAKA,Mysuru,Mysuru,MYSURU,MYSORE RURAL,BIRIHUNDI,10,4,161.0
KARNATAKA,Mysuru,Mysuru,MYSURU,MYSORE RURAL,CHAMUNDIBETTA,2,2,30.0
KARNATAKA,Mysuru,Mysuru,MYSURU,MYSORE RURAL,DEVALAPURA,9,8,407.0
KARNATAKA,Mysuru,Mysuru,MYSURU,MYSORE RURAL,DHANAGALLI,14,8,587.0
KARNATAKA,Mysuru,Mysuru,MYSURU,MYSORE RURAL,DODDAMARAGOWDANAHALLI,9,9,1080.0
KARNATAKA,Mysuru,Mysuru,MYSURU,MYSORE RURAL,DOORA,7,7,563.0
KARNATAKA,Mysuru,Mysuru,MYSURU,MYSORE RURAL,GOPALAPURA,8,7,424.0
KARNATAKA,Mysuru,Mysuru,MYSURU,MYSORE RURAL,GUNGARALACHATHRA,12,10,429.0
KARNATAKA,Mysuru,Mysuru,MYSURU,MYSORE RURAL,HAROHALLI,8,8,504.0
KARNATAKA,Mysuru,Mysuru,MYSURU,MYSORE RURAL,HAROHALLI (MALLAHALLI),9,6,575.0
KARNATAKA,Mysuru,Mysuru,MYSURU,MYSORE RURAL,JAYAPURA,12,8,386.0
KARNATAKA,Mysuru,Mysuru,MYSURU,MYSORE RURAL,KEELANAPURA,12,12,581.0
KARNATAKA,Mysuru,Mysuru,MYSURU,MYSORE RURAL,MARBALLI,5,4,665.0
KARNATAKA,Mysuru,Mysuru,MYSURU,MYSORE RURAL,MOSAMBAYANAHALLI,7,7,304.0
KARNATAKA,Mysuru,Mysuru,MYSURU,MYSORE RURAL,NAGANAHALLI,9,5,229.0
KARNATAKA,Mysuru,Mysuru,MYSURU,MYSORE RURAL,NAGAWALA,7,6,482.0
KARNATAKA,Mysuru,Mysuru,MYSURU,MYSORE RURAL,SIDDALINGAPURA,13,7,439.0
KARNATAKA,Mysuru,Mysuru,MYSURU,MYSORE RURAL,SINDHUVALLI,10,8,684.0
KARNATAKA,Mysuru,Mysuru,MYSURU,MYSORE RURAL,SOMESHWARAPURA,6,6,391.0
KARNATAKA,Mysuru,Mysuru,MYSURU,MYSORE RURAL,UDBUR,3,1,522.0
KARNATAKA,Mysuru,Mysuru,MYSURU,MYSORE RURAL,VAJAMANGALA,9,4,318.0
KARNATAKA,Mysuru,Mysuru,MYSURU,MYSORE RURAL,VARAKODU,3,3,359.0
KARNATAKA,Mysuru,Mysuru,MYSURU,MYSORE RURAL,VARUNA,7,5,523.0
KARNATAKA,Mysuru,Mysuru,MYSURU,MYSORE RURAL,YADAKOLA,9,9,706.0
KARNATAKA,Mysuru,Mysuru,MYSURU,MYSORE RURAL,YELAWALA,16,9,1099.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,BADANAVALU,7,7,633.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,BILIGERE,9,9,582.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,DASANUR,10,10,434.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,DEBURU,6,6,860.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,DEVANUR,7,6,271.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,DEVARASANAHALLI,4,4,322.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,DEVARAYASHETTYPURA,12,12,459.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,DEVIRAMANAHALLI,11,7,881.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,DODDAKOWLANDE,8,7,581.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,DUGGAHALLI,7,7,218.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,HADINARU,4,4,577.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,HADYA,6,6,176.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,HAGINAVALU,4,4,527.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,HALLARE,6,5,616.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,HARADANAHALLI,4,4,472.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,HEDATHALE,6,6,472.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,HEDIYALA,14,13,764.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,HEGGADAHALLI,4,4,453.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,HEMMARAGALA,5,4,816.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,HORALAVADI,7,6,432.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,HOSAKOTE,6,6,296.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,HULIMAVU,5,5,319.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,HULLAHALLI,7,2,341.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,HURA,7,6,587.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,KALALE,4,3,332.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,KARYA,8,7,455.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,KASUVINAHALLI,8,7,414.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,KEMPESIDDANA HUNDI,6,5,219.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,KONANUR,5,5,229.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,KUDALAPURA,6,4,499.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,KURIHUNDI,5,4,367.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,MALLUPURA,6,6,419.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,MARALURU,4,4,467.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,NAGARLE,8,7,376.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,NALLETHALAPURA,8,8,433.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,NAVILURU,4,4,364.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,NERALE,3,3,324.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,RAMPURA,5,5,440.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,SHIRAMALLI,3,3,439.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,SINDUVALLI,5,5,561.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,SUTHUR,8,6,2469.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,TAGADUR,6,5,854.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,THANDAVAPURA,8,5,332.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,THAYURU,4,4,289.0
KARNATAKA,Mysuru,Mysuru,MYSURU,NANJANAGUD,THUMNERALE,4,4,112.0
KARNATAKA,Mysuru,Mysuru,MYSURU,PERIYA PATNA,ATTIGODU,10,10,683.0
KARNATAKA,Mysuru,Mysuru,MYSURU,PERIYA PATNA,AVARTHI,6,5,204.0
KARNATAKA,Mysuru,Mysuru,MYSURU,PERIYA PATNA,BETTADAPURA,10,5,454.0
KARNATAKA,Mysuru,Mysuru,MYSURU,PERIYA PATNA,BETTADATUNGA,12,12,310.0
KARNATAKA,Mysuru,Mysuru,MYSURU,PERIYA PATNA,BHUVANAHALLI,10,10,410.0
KARNATAKA,Mysuru,Mysuru,MYSURU,PERIYA PATNA,BYLAKUPPE,15,11,579.0
KARNATAKA,Mysuru,Mysuru,MYSURU,PERIYA PATNA,CHAPPARADAHALLI,6,6,239.0
KARNATAKA,Mysuru,Mysuru,MYSURU,PERIYA PATNA,CHENNAKALKAVALU,6,6,180.0
KARNATAKA,Mysuru,Mysuru,MYSURU,PERIYA PATNA,CHIKKANERALE,12,12,480.0
KARNATAKA,Mysuru,Mysuru,MYSURU,PERIYA PATNA,CHITTENAHALLI,12,11,349.0
KARNATAKA,Mysuru,Mysuru,MYSURU,PERIYA PATNA,CHOWTHI,10,9,267.0
KARNATAKA,Mysuru,Mysuru,MYSURU,PERIYA PATNA,DODDABYLALU,10,10,377.0
KARNATAKA,Mysuru,Mysuru,MYSURU,PERIYA PATNA,DODDAKAMARAVALLI,9,8,185.0
KARNATAKA,Mysuru,Mysuru,MYSURU,PERIYA PATNA,HALAGANAHALLI,8,7,299.0
KARNATAKA,Mysuru,Mysuru,MYSURU,PERIYA PATNA,HANDITHAVALLI,10,10,444.0
KARNATAKA,Mysuru,Mysuru,MYSURU,PERIYA PATNA,HARADURU,5,5,146.0
KARNATAKA,Mysuru,Mysuru,MYSURU,PERIYA PATNA,HARANAHALLI,6,6,359.0
KARNATAKA,Mysuru,Mysuru,MYSURU,PERIYA PATNA,HITNEHEBBAGILU,7,7,713.0
KARNATAKA,Mysuru,Mysuru,MYSURU,PERIYA PATNA,HUNASAVADI,11,11,421.0
KARNATAKA,Mysuru,Mysuru,MYSURU,PERIYA PATNA,KAMPALAPURA,6,5,268.0
KARNATAKA,Mysuru,Mysuru,MYSURU,PERIYA PATNA,KANAGALU,8,8,446.0
KARNATAKA,Mysuru,Mysuru,MYSURU,PERIYA PATNA,KIRNALLI,4,4,240.0
KARNATAKA,Mysuru,Mysuru,MYSURU,PERIYA PATNA,KITTUR,9,8,325.0
KARNATAKA,Mysuru,Mysuru,MYSURU,PERIYA PATNA,KOMALAPURA,11,11,240.0
KARNATAKA,Mysuru,Mysuru,MYSURU,PERIYA PATNA,KOPPA,10,7,487.0
KARNATAKA,Mysuru,Mysuru,MYSURU,PERIYA PATNA,MAKODU,9,9,489.0
KARNATAKA,Mysuru,Mysuru,MYSURU,PERIYA PATNA,MALANGI,11,11,840.0
KARNATAKA,Mysuru,Mysuru,MYSURU,PERIYA PATNA,MUTTUR,6,5,306.0
KARNATAKA,Mysuru,Mysuru,MYSURU,PERIYA PATNA,N. SHETTIHALLI,7,7,295.0
KARNATAKA,Mysuru,Mysuru,MYSURU,PERIYA PATNA,NAVILURU,4,3,86.0
KARNATAKA,Mysuru,Mysuru,MYSURU,PERIYA PATNA,PANCHAVLLI,12,11,490.0
KARNATAKA,Mysuru,Mysuru,MYSURU,PERIYA PATNA,PUNADAHALLI,3,3,81.0
KARNATAKA,Mysuru,Mysuru,MYSURU,PERIYA PATNA,RAMANATHATUNGA,10,10,639.0
KARNATAKA,Mysuru,Mysuru,MYSURU,PERIYA PATNA,RAVANDOOR,11,9,898.0
KARNATAKA,Mysuru,Mysuru,MYSURU,T.N.PURA,ANKANAHALLI,7,7,341.0
KARNATAKA,Mysuru,Mysuru,MYSURU,T.N.PURA,ATTAHALLI,4,2,45.0
KARNATAKA,Mysuru,Mysuru,MYSURU,T.N.PURA,B.SHETTAHALLI,8,8,338.0
KARNATAKA,Mysuru,Mysuru,MYSURU,T.N.PURA,BEEDANAHALLI,3,3,115.0
KARNATAKA,Mysuru,Mysuru,MYSURU,T.N.PURA,BENAKANAHALLI,7,7,260.0
KARNATAKA,Mysuru,Mysuru,MYSURU,T.N.PURA,CHIDARAVALLI,9,9,256.0
KARNATAKA,Mysuru,Mysuru,MYSURU,T.N.PURA,DODDEBAGILU,9,9,296.0
KARNATAKA,Mysuru,Mysuru,MYSURU,T.N.PURA,GARGESHWARI,9,6,453.0
KARNATAKA,Mysuru,Mysuru,MYSURU,T.N.PURA,HANUMANALU,4,3,144.0
KARNATAKA,Mysuru,Mysuru,MYSURU,T.N.PURA,HEGGURU,6,6,231.0
KARNATAKA,Mysuru,Mysuru,MYSURU,T.N.PURA,HEMMIGE,10,10,502.0
KARNATAKA,Mysuru,Mysuru,MYSURU,T.N.PURA,HOLESALU,6,6,392.0
KARNATAKA,Mysuru,Mysuru,MYSURU,T.N.PURA,HOSAKOTE,6,6,367.0
KARNATAKA,Mysuru,Mysuru,MYSURU,T.N.PURA,KALIYURU,5,5,326.0
KARNATAKA,Mysuru,Mysuru,MYSURU,T.N.PURA,KAROHATTI,7,7,425.0
KARNATAKA,Mysuru,Mysuru,MYSURU,T.N.PURA,KETHUPURA,6,6,167.0
KARNATAKA,Mysuru,Mysuru,MYSURU,T.N.PURA,KIRAGASURU,7,7,496.0
KARNATAKA,Mysuru,Mysuru,MYSURU,T.N.PURA,KODAGAHALLI,6,5,265.0
KARNATAKA,Mysuru,Mysuru,MYSURU,T.N.PURA,KOLATHURU,8,8,368.0
KARNATAKA,Mysuru,Mysuru,MYSURU,T.N.PURA,KOTHEGALA,7,7,378.0
KARNATAKA,Mysuru,Mysuru,MYSURU,T.N.PURA,KUPYA,2,2,345.0
KARNATAKA,Mysuru,Mysuru,MYSURU,T.N.PURA,MADAPURA,7,5,400.0
KARNATAKA,Mysuru,Mysuru,MYSURU,T.N.PURA,MALIYURU,8,7,405.0
KARNATAKA,Mysuru,Mysuru,MYSURU,T.N.PURA,MUGURU,7,6,1214.0
KARNATAKA,Mysuru,Mysuru,MYSURU,T.N.PURA,MUTTALAVADI,7,7,290.0
KARNATAKA,Mysuru,Mysuru,MYSURU,T.N.PURA,RANGASAMUDRA,9,7,383.0
KARNATAKA,Mysuru,Mysuru,MYSURU,T.N.PURA,SEEHALLI,6,5,475.0
KARNATAKA,Mysuru,Mysuru,MYSURU,T.N.PURA,SOMANATHAPURA,6,5,237.0
KARNATAKA,Mysuru,Mysuru,MYSURU,T.N.PURA,SOSALE,9,8,1074.0
KARNATAKA,Mysuru,Mysuru,MYSURU,T.N.PURA,T.DODDAPURA,7,7,271.0
KARNATAKA,Mysuru,Mysuru,MYSURU,T.N.PURA,TALKAD,10,8,763.0
KARNATAKA,Mysuru,Mysuru,MYSURU,T.N.PURA,THUMBALA,4,4,317.0
KARNATAKA,Mysuru,Mysuru,MYSURU,T.N.PURA,THURAGANURU,5,3,107.0
KARNATAKA,Mysuru,Mysuru,MYSURU,T.N.PURA,UKKALAGERE,6,6,197.0
KARNATAKA,Mysuru,Mysuru,MYSURU,T.N.PURA,VATALU,6,6,471.0
KARNATAKA,Mysuru,Mysuru,MYSURU,T.N.PURA,YACHENAHALLI,2,1,97.0
KARNATAKA,Mysuru,Udupi,UDUPI,BRAHAMAVARA,38 KALATHUR,6,6,317.0
KARNATAKA,Mysuru,Udupi,UDUPI,BRAHAMAVARA,80 BADAGUBETTU,1,0,
KARNATAKA,Mysuru,Udupi,UDUPI,BRAHAMAVARA,AROOR,3,3,460.0
KARNATAKA,Mysuru,Udupi,UDUPI,BRAHAMAVARA,AVARSE,4,4,792.0
KARNATAKA,Mysuru,Udupi,UDUPI,BRAHAMAVARA,BADANIDIYUR,1,1,54.0
KARNATAKA,Mysuru,Udupi,UDUPI,BRAHAMAVARA,BAIRAMPALLI,6,6,201.0
KARNATAKA,Mysuru,Udupi,UDUPI,BRAHAMAVARA,BARKUR,4,3,120.0
KARNATAKA,Mysuru,Udupi,UDUPI,BRAHAMAVARA,BILLADI,4,4,196.0
KARNATAKA,Mysuru,Udupi,UDUPI,BRAHAMAVARA,CHANTHARU,5,3,244.0
KARNATAKA,Mysuru,Udupi,UDUPI,BRAHAMAVARA,CHERKADI,6,5,291.0
KARNATAKA,Mysuru,Udupi,UDUPI,BRAHAMAVARA,HANDADI,2,2,211.0
KARNATAKA,Mysuru,Udupi,UDUPI,BRAHAMAVARA,HANEHALLI,1,1,84.0
KARNATAKA,Mysuru,Udupi,UDUPI,BRAHAMAVARA,HARADI,4,2,199.0
KARNATAKA,Mysuru,Udupi,UDUPI,BRAHAMAVARA,HAVANJE,3,3,81.0
KARNATAKA,Mysuru,Udupi,UDUPI,BRAHAMAVARA,HEGGUNJE,4,4,282.0
KARNATAKA,Mysuru,Udupi,UDUPI,BRAHAMAVARA,IRODI,3,3,165.0
KARNATAKA,Mysuru,Udupi,UDUPI,BRAHAMAVARA,KADUR,5,4,287.0
KARNATAKA,Mysuru,Udupi,UDUPI,BRAHAMAVARA,KALYANPURA,5,3,234.0
KARNATAKA,Mysuru,Udupi,UDUPI,BRAHAMAVARA,KARJE,5,5,248.0
KARNATAKA,Mysuru,Udupi,UDUPI,BRAHAMAVARA,KEMMANNU,5,2,147.0
KARNATAKA,Mysuru,Udupi,UDUPI,BRAHAMAVARA,KODI,3,3,186.0
KARNATAKA,Mysuru,Udupi,UDUPI,BRAHAMAVARA,KOKKARNE,6,5,723.0
KARNATAKA,Mysuru,Udupi,UDUPI,BRAHAMAVARA,KOTA,3,3,867.0
KARNATAKA,Mysuru,Udupi,UDUPI,BRAHAMAVARA,KOTATHATTU,2,2,159.0
KARNATAKA,Mysuru,Udupi,UDUPI,BRAHAMAVARA,KUKKEHALLI,3,3,329.0
KARNATAKA,Mysuru,Udupi,UDUPI,BRAHAMAVARA,NALKUR,7,6,253.0
KARNATAKA,Mysuru,Udupi,UDUPI,BRAHAMAVARA,NEELAVARA,1,1,90.0
KARNATAKA,Mysuru,Udupi,UDUPI,BRAHAMAVARA,PANDESHWARA,3,2,121.0
KARNATAKA,Mysuru,Udupi,UDUPI,BRAHAMAVARA,PERDOOR,7,6,359.0
KARNATAKA,Mysuru,Udupi,UDUPI,BRAHAMAVARA,SHIRIYARA,2,2,105.0
KARNATAKA,Mysuru,Udupi,UDUPI,BRAHAMAVARA,THENKANIDIYUR,4,3,275.0
KARNATAKA,Mysuru,Udupi,UDUPI,BRAHAMAVARA,UPPOOR,4,4,144.0
KARNATAKA,Mysuru,Udupi,UDUPI,BRAHAMAVARA,VADDARSE,4,4,222.0
KARNATAKA,Mysuru,Udupi,UDUPI,BRAHAMAVARA,VARAMBALLI,4,2,684.0
KARNATAKA,Mysuru,Udupi,UDUPI,BRAHAMAVARA,YADTHADI,3,3,384.0
KARNATAKA,Mysuru,Udupi,UDUPI,BYNDOOR,AJRI,9,9,369.0
KARNATAKA,Mysuru,Udupi,UDUPI,BYNDOOR,ALURU,6,6,305.0
KARNATAKA,Mysuru,Udupi,UDUPI,BYNDOOR,BIJOORU,5,5,472.0
KARNATAKA,Mysuru,Udupi,UDUPI,BYNDOOR,CHITTURU,4,4,662.0
KARNATAKA,Mysuru,Udupi,UDUPI,BYNDOOR,GOLIHOLE,11,10,546.0
KARNATAKA,Mysuru,Udupi,UDUPI,BYNDOOR,GUJJADI,3,3,437.0
KARNATAKA,Mysuru,Udupi,UDUPI,BYNDOOR,GULWADI,5,5,259.0
KARNATAKA,Mysuru,Udupi,UDUPI,BYNDOOR,HAKLADI,6,6,357.0
KARNATAKA,Mysuru,Udupi,UDUPI,BYNDOOR,HALLIHOLE,6,6,193.0
KARNATAKA,Mysuru,Udupi,UDUPI,BYNDOOR,HATTIANGADI,7,6,144.0
KARNATAKA,Mysuru,Udupi,UDUPI,BYNDOOR,HEMMADI,3,3,97.0
KARNATAKA,Mysuru,Udupi,UDUPI,BYNDOOR,HEROORU,7,7,255.0
KARNATAKA,Mysuru,Udupi,UDUPI,BYNDOOR,HOSAADU,6,5,289.0
KARNATAKA,Mysuru,Udupi,UDUPI,BYNDOOR,IDURU KUNJYADI,6,6,216.0
KARNATAKA,Mysuru,Udupi,UDUPI,BYNDOOR,JADKAL,10,9,373.0
KARNATAKA,Mysuru,Udupi,UDUPI,BYNDOOR,KALTHODU,10,10,386.0
KARNATAKA,Mysuru,Udupi,UDUPI,BYNDOOR,KAMBADAKONE,6,5,498.0
KARNATAKA,Mysuru,Udupi,UDUPI,BYNDOOR,KARKUNJE,4,4,319.0
KARNATAKA,Mysuru,Udupi,UDUPI,BYNDOOR,KATTABELTHURU,3,3,130.0
KARNATAKA,Mysuru,Udupi,UDUPI,BYNDOOR,KERADI,9,9,321.0
KARNATAKA,Mysuru,Udupi,UDUPI,BYNDOOR,KERGAL,3,3,226.0
KARNATAKA,Mysuru,Udupi,UDUPI,BYNDOOR,KIRIMANJESHWARA,6,5,534.0
KARNATAKA,Mysuru,Udupi,UDUPI,BYNDOOR,KOLLURU,3,3,246.0
KARNATAKA,Mysuru,Udupi,UDUPI,BYNDOOR,MARAVANTHE,2,2,242.0
KARNATAKA,Mysuru,Udupi,UDUPI,BYNDOOR,NADA,7,6,237.0
KARNATAKA,Mysuru,Udupi,UDUPI,BYNDOOR,NAVUNDA,4,4,398.0
KARNATAKA,Mysuru,Udupi,UDUPI,BYNDOOR,SHIRURU,14,9,934.0
KARNATAKA,Mysuru,Udupi,UDUPI,BYNDOOR,TALLURU,5,3,381.0
KARNATAKA,Mysuru,Udupi,UDUPI,BYNDOOR,TRASI,1,1,109.0
KARNATAKA,Mysuru,Udupi,UDUPI,BYNDOOR,UPPUNDA,6,5,732.0
KARNATAKA,Mysuru,Udupi,UDUPI,BYNDOOR,VANDSE,4,3,335.0
KARNATAKA,Mysuru,Udupi,UDUPI,BYNDOOR,YEDAMOGGE,2,2,58.0
KARNATAKA,Mysuru,Udupi,UDUPI,KARKALA,BAILOOR,5,3,214.0
KARNATAKA,Mysuru,Udupi,UDUPI,KARKALA,BELMAN,6,4,304.0
KARNATAKA,Mysuru,Udupi,UDUPI,KARKALA,BOLA,3,2,147.0
KARNATAKA,Mysuru,Udupi,UDUPI,KARKALA,CHARA,6,6,645.0
KARNATAKA,Mysuru,Udupi,UDUPI,KARKALA,DURGA,5,5,126.0
KARNATAKA,Mysuru,Udupi,UDUPI,KARKALA,ERLAPADI,4,4,134.0
KARNATAKA,Mysuru,Udupi,UDUPI,KARKALA,HEBRI,6,2,706.0
KARNATAKA,Mysuru,Udupi,UDUPI,KARKALA,HIRGANA,4,3,226.0
KARNATAKA,Mysuru,Udupi,UDUPI,KARKALA,IDU,4,3,458.0
KARNATAKA,Mysuru,Udupi,UDUPI,KARKALA,INNA,3,3,65.0
KARNATAKA,Mysuru,Udupi,UDUPI,KARKALA,IRVATHAURU,2,2,167.0
KARNATAKA,Mysuru,Udupi,UDUPI,KARKALA,KADTHALA,6,6,449.0
KARNATAKA,Mysuru,Udupi,UDUPI,KARKALA,KALYA,4,4,267.0
KARNATAKA,Mysuru,Udupi,UDUPI,KARKALA,KANTHAVARA,5,4,102.0
KARNATAKA,Mysuru,Udupi,UDUPI,KARKALA,KERVASHE,3,3,185.0
KARNATAKA,Mysuru,Udupi,UDUPI,KARKALA,KUCHCHURU,5,5,260.0
KARNATAKA,Mysuru,Udupi,UDUPI,KARKALA,KUKKUNDOOR,11,7,286.0
KARNATAKA,Mysuru,Udupi,UDUPI,KARKALA,MALA,6,6,443.0
KARNATAKA,Mysuru,Udupi,UDUPI,KARKALA,MARNE,10,9,375.0
KARNATAKA,Mysuru,Udupi,UDUPI,KARKALA,MIYARU,7,6,626.0
KARNATAKA,Mysuru,Udupi,UDUPI,KARKALA,MUDARU,3,3,299.0
KARNATAKA,Mysuru,Udupi,UDUPI,KARKALA,MUDRADI,7,7,394.0
KARNATAKA,Mysuru,Udupi,UDUPI,KARKALA,MUNDKOOR,4,2,108.0
KARNATAKA,Mysuru,Udupi,UDUPI,KARKALA,NADPALU,4,4,103.0
KARNATAKA,Mysuru,Udupi,UDUPI,KARKALA,NALLOOR,6,5,189.0
KARNATAKA,Mysuru,Udupi,UDUPI,KARKALA,NANDALIKE,2,2,129.0
KARNATAKA,Mysuru,Udupi,UDUPI,KARKALA,NEERE,5,4,251.0
KARNATAKA,Mysuru,Udupi,UDUPI,KARKALA,NITTE,7,6,436.0
KARNATAKA,Mysuru,Udupi,UDUPI,KARKALA,PALLI,3,3,190.0
KARNATAKA,Mysuru,Udupi,UDUPI,KARKALA,RENJALA,2,2,120.0
KARNATAKA,Mysuru,Udupi,UDUPI,KARKALA,SANOOR,7,5,197.0
KARNATAKA,Mysuru,Udupi,UDUPI,KARKALA,SHIRLAL,4,4,223.0
KARNATAKA,Mysuru,Udupi,UDUPI,KARKALA,SHIVAPURA,5,5,232.0
KARNATAKA,Mysuru,Udupi,UDUPI,KARKALA,VARANGA,6,6,746.0
KARNATAKA,Mysuru,Udupi,UDUPI,KUNDAPURA,AMASBAIL,12,11,566.0
KARNATAKA,Mysuru,Udupi,UDUPI,KUNDAPURA,AMPARU,6,4,207.0
KARNATAKA,Mysuru,Udupi,UDUPI,KUNDAPURA,ANAGALI,1,1,34.0
KARNATAKA,Mysuru,Udupi,UDUPI,KUNDAPURA,BALKURU,3,3,127.0
KARNATAKA,Mysuru,Udupi,UDUPI,KUNDAPURA,BASRURU,7,5,350.0
KARNATAKA,Mysuru,Udupi,UDUPI,KUNDAPURA,BELOORU,3,3,148.0
KARNATAKA,Mysuru,Udupi,UDUPI,KUNDAPURA,BELVE,7,7,541.0
KARNATAKA,Mysuru,Udupi,UDUPI,KUNDAPURA,BIJADI,2,2,276.0
KARNATAKA,Mysuru,Udupi,UDUPI,KUNDAPURA,GANGOLLI,10,6,681.0
KARNATAKA,Mysuru,Udupi,UDUPI,KUNDAPURA,GOPADI,2,2,74.0
KARNATAKA,Mysuru,Udupi,UDUPI,KUNDAPURA,HALADI,4,4,164.0
KARNATAKA,Mysuru,Udupi,UDUPI,KUNDAPURA,HAMBADI-MANDADI,8,6,393.0
KARNATAKA,Mysuru,Udupi,UDUPI,KUNDAPURA,HANGLURU,2,1,111.0
KARNATAKA,Mysuru,Udupi,UDUPI,KUNDAPURA,HARDALLI-MANDALLI,7,7,259.0
KARNATAKA,Mysuru,Udupi,UDUPI,KUNDAPURA,HENGAVALLI,5,5,251.0
KARNATAKA,Mysuru,Udupi,UDUPI,KUNDAPURA,HOSANGADI,6,5,139.0
KARNATAKA,Mysuru,Udupi,UDUPI,KUNDAPURA,KALAVARA,4,3,393.0
KARNATAKA,Mysuru,Udupi,UDUPI,KUNDAPURA,KANDAVARA,3,2,147.0
KARNATAKA,Mysuru,Udupi,UDUPI,KUNDAPURA,KAVRADI,7,5,362.0
KARNATAKA,Mysuru,Udupi,UDUPI,KUNDAPURA,KEDURU,3,3,148.0
KARNATAKA,Mysuru,Udupi,UDUPI,KUNDAPURA,KONI,2,2,227.0
KARNATAKA,Mysuru,Udupi,UDUPI,KUNDAPURA,KORGI,4,4,310.0
KARNATAKA,Mysuru,Udupi,UDUPI,KUNDAPURA,KOTESHWARA,5,4,858.0
KARNATAKA,Mysuru,Udupi,UDUPI,KUNDAPURA,KUMBASHI,2,2,296.0
KARNATAKA,Mysuru,Udupi,UDUPI,KUNDAPURA,MADAMAKKI,6,6,242.0
KARNATAKA,Mysuru,Udupi,UDUPI,KUNDAPURA,MOLAHALLI,5,5,635.0
