state,division,revenue_district,district,block,academic_year,n_schools_4_6,n_schools_govt,pct_govt_schools,pct_private_schools,pct_rural_schools,enrolment_all,enrolment_govt,teachers_govt,ptr_govt,pct_female_teachers_govt,pct_teachers_graduate_plus_govt,pct_sch_electricity_govt,pct_sch_library_govt,pct_sch_playground_govt,pct_sch_tapwater_functional_govt,pct_sch_internet_govt,pct_sch_computer_lab_govt,pct_sch_ramps_govt,pct_sch_reading_corner_govt,pct_sch_handwash_meal_govt,pct_sch_kannada_medium_govt,pct_sch_preprimary_govt,girls_func_toilets_per_school_govt,good_classrooms_per_school_govt,acad_inspections_per_school_govt,crc_coordinators_per_school_govt,smc_meetings_per_school_govt,mean_instruction_days_govt,avg_govt_school_size
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA,KARWAR,2023-24,179,152,84.92,15.08,69.83,17685.0,8313.0,509.0,16.33,77.6,70.33,99.34,100.0,75.66,50.0,15.79,9.21,86.84,95.39,100.0,88.16,2.1,1.84,3.84,0.39,8.48,7.17,240.83,54.7
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA,KUMTA,2023-24,224,211,94.2,5.8,89.29,16561.0,11980.0,654.0,18.32,69.57,53.21,100.0,100.0,55.45,47.39,8.06,8.53,88.15,98.1,98.58,91.0,1.45,1.46,3.05,0.38,8.48,7.67,239.0,56.8
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,HALIYAL,2023-24,190,174,91.58,8.42,72.63,25292.0,20560.0,571.0,36.01,60.25,69.18,97.13,99.43,90.8,97.7,9.77,9.2,91.95,91.38,90.8,81.61,7.74,1.42,3.86,1.99,5.46,4.3,239.09,118.2
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,JOIDA,2023-24,158,152,96.2,3.8,100.0,6172.0,5156.0,196.0,26.31,53.57,71.43,94.74,99.34,86.18,91.45,5.92,3.29,91.45,78.95,82.89,97.37,10.0,1.2,2.34,1.01,3.38,4.12,239.73,33.9
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,MUNDAGOD,2023-24,154,145,94.16,5.84,86.36,13991.0,12286.0,510.0,24.09,55.69,66.08,100.0,99.31,94.48,93.1,13.1,6.9,96.55,91.03,95.17,79.31,7.8,1.63,3.12,0.69,5.75,5.23,229.44,84.7
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIDDAPUR,2023-24,219,213,97.26,2.74,92.69,9506.0,7870.0,545.0,14.44,67.52,71.19,100.0,100.0,100.0,46.01,7.98,1.41,100.0,94.84,99.53,94.37,7.11,1.23,2.41,0.6,5.38,5.8,238.73,36.9
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,SIRSI,2023-24,305,287,94.1,5.9,90.82,21222.0,13891.0,760.0,18.28,68.82,59.21,100.0,98.95,100.0,53.31,7.67,4.88,100.0,91.64,97.56,90.94,3.86,1.32,2.27,0.63,5.87,5.94,236.6,48.4
KARNATAKA,Belagavi,Uttara Kannada,UTTARA KANNADA SIRSI,YELLAPUR,2023-24,175,169,96.57,3.43,86.86,9521.0,7486.0,428.0,17.49,63.32,68.22,99.41,100.0,100.0,64.5,13.02,5.33,99.41,85.8,97.04,95.27,4.76,1.24,2.3,0.79,7.28,6.11,237.83,44.3
KARNATAKA,Kalaburagi,Vijayanagara,VIJAYANAGARA,HADAGALI,2023-24,203,155,76.35,23.65,85.71,28339.0,19140.0,676.0,28.31,31.66,62.57,94.84,98.06,47.74,93.55,8.39,10.32,85.16,71.61,72.9,94.84,2.0,1.28,5.03,0.76,7.33,4.9,232.5,123.5
KARNATAKA,Kalaburagi,Vijayanagara,VIJAYANAGARA,HAGARIBOMMANAHALLI,2023-24,189,141,74.6,25.4,80.42,31662.0,24989.0,747.0,33.45,33.6,66.27,97.87,100.0,53.19,98.58,14.89,14.18,94.33,90.07,85.82,91.49,4.48,1.6,6.02,1.23,6.55,3.84,225.88,177.2
KARNATAKA,Kalaburagi,Vijayanagara,VIJAYANAGARA,HARAPANAHALLI,2023-24,348,288,82.76,17.24,87.36,40131.0,31699.0,1119.0,28.33,39.86,59.87,96.88,96.53,51.04,94.79,17.71,8.68,86.46,54.86,83.68,92.36,2.15,1.25,4.02,1.71,10.21,5.59,237.46,110.1
KARNATAKA,Kalaburagi,Vijayanagara,VIJAYANAGARA,HOSPET,2023-24,254,163,64.17,35.83,37.01,59047.0,30536.0,863.0,35.38,61.99,68.83,98.16,96.32,39.88,89.57,11.66,11.04,78.53,82.82,77.3,85.28,3.9,2.28,5.46,0.93,5.49,4.28,226.23,187.3
KARNATAKA,Kalaburagi,Vijayanagara,VIJAYANAGARA,KUDLIGI,2023-24,361,290,80.33,19.67,80.33,45854.0,34476.0,1096.0,31.46,37.77,60.22,95.52,90.0,36.21,97.59,13.79,8.62,76.21,82.07,68.62,94.48,5.71,1.3,4.72,1.06,5.28,3.87,227.74,118.9
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BASAVAN  BAGEWADI,2023-24,450,315,70.0,30.0,74.0,61382.0,43691.0,1425.0,30.66,40.56,52.63,98.41,100.0,75.24,86.35,31.75,10.48,90.79,81.27,81.9,81.59,5.86,1.17,4.93,1.14,7.79,4.1,229.19,138.7
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR  RURAL,2023-24,574,437,76.13,23.87,97.39,79584.0,49312.0,1806.0,27.3,47.12,54.54,92.68,95.19,86.73,71.17,11.21,9.84,92.45,82.15,71.4,87.87,3.5,1.13,3.93,1.08,8.86,4.4,223.36,112.8
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,BIJAPUR CITY,2023-24,349,159,45.56,54.44,0.0,71239.0,26655.0,956.0,27.88,61.51,50.42,98.11,98.74,71.07,86.16,23.27,13.21,86.79,81.76,84.28,61.64,10.53,1.38,6.03,0.9,7.29,4.65,221.19,167.6
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,CHADACHAN,2023-24,256,200,78.12,21.88,92.19,33642.0,23800.0,773.0,30.79,27.81,49.68,92.0,99.0,89.5,64.0,18.5,15.0,65.0,85.5,66.5,88.0,5.08,1.06,3.85,1.44,7.66,3.44,228.78,119.0
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,INDI,2023-24,375,291,77.6,22.4,83.47,50095.0,34524.0,1170.0,29.51,28.89,51.71,96.22,99.66,95.53,82.13,20.96,5.5,86.25,77.66,81.79,83.85,3.87,1.11,4.02,1.14,7.76,4.65,235.07,118.6
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,MUDDEBIHAL,2023-24,380,266,70.0,30.0,72.11,51997.0,35229.0,1201.0,29.33,41.88,52.46,89.85,99.25,63.91,85.34,22.93,8.27,64.29,80.45,65.04,83.46,3.91,1.14,4.85,0.9,8.88,3.73,231.29,132.4
KARNATAKA,Belagavi,Vijayapura,VIJAYAPURA,SINDAGI,2023-24,539,357,66.23,33.77,77.74,78452.0,56350.0,1654.0,34.07,33.49,52.9,87.39,94.68,78.43,72.55,13.45,6.44,82.07,77.31,56.86,78.71,2.0,1.16,4.66,1.04,6.75,3.66,232.32,157.8
KARNATAKA,Kalaburagi,Yadgir,YADAGIRI,SHAHAPUR,2023-24,412,308,74.76,25.24,80.34,66762.0,49400.0,823.0,60.02,42.28,62.09,97.73,78.25,39.94,62.01,9.42,8.44,77.92,70.78,60.71,83.77,2.72,1.31,4.73,0.8,5.08,3.05,219.39,160.4
KARNATAKA,Kalaburagi,Yadgir,YADAGIRI,SHORAPUR,2023-24,521,374,71.79,28.21,72.17,75375.0,57264.0,941.0,60.85,31.77,65.46,84.49,68.72,56.95,54.81,10.96,6.42,83.96,74.06,54.81,91.98,4.68,1.21,4.15,0.55,5.41,2.77,226.94,153.1
KARNATAKA,Kalaburagi,Yadgir,YADAGIRI,YADGIR,2023-24,435,324,74.48,25.52,73.1,68990.0,46442.0,1045.0,44.44,45.36,52.63,90.74,78.4,36.11,79.32,12.65,6.48,83.33,79.63,83.33,83.02,4.19,1.4,4.55,1.62,6.69,3.23,235.25,143.3
KARNATAKA,Belagavi,Bagalkote,BAGALKOT,BADAMI,2024-25,323,270,83.59,16.41,72.45,46808.0,39090.0,1359.0,28.76,46.65,62.69,98.15,95.56,62.59,97.78,40.74,8.52,93.33,89.63,79.26,88.52,5.79,1.37,5.14,0.81,5.87,3.67,233.72,144.8
KARNATAKA,Belagavi,Bagalkote,BAGALKOT,BAGALKOT,2024-25,270,209,77.41,22.59,70.74,47879.0,28476.0,1088.0,26.17,53.03,62.41,98.56,99.52,75.6,96.17,31.1,10.05,96.17,95.69,87.56,83.25,3.59,1.72,5.42,0.66,6.58,3.92,227.57,136.2
KARNATAKA,Belagavi,Bagalkote,BAGALKOT,BILAGI,2024-25,188,143,76.06,23.94,88.3,26787.0,17627.0,634.0,27.8,38.33,73.97,96.5,98.6,71.33,96.5,30.77,9.09,93.01,95.8,89.51,88.11,5.15,1.53,4.76,0.41,4.8,4.49,232.48,123.3
KARNATAKA,Belagavi,Bagalkote,BAGALKOT,HUNAGUND,2024-25,339,261,76.99,23.01,69.32,44071.0,31286.0,1156.0,27.06,43.77,64.1,99.23,99.23,65.52,98.08,23.37,8.43,97.32,91.57,80.08,88.12,3.98,1.33,4.88,0.69,4.4,3.44,229.35,119.9
KARNATAKA,Belagavi,Bagalkote,BAGALKOT,JAMAKHANDI,2024-25,466,314,67.38,32.62,64.81,83733.0,50851.0,1668.0,30.49,42.39,66.61,98.73,96.5,70.06,79.62,49.36,21.02,92.04,90.13,87.9,85.99,10.03,1.54,5.61,0.71,4.93,3.98,223.5,161.9
KARNATAKA,Belagavi,Bagalkote,BAGALKOT,MUDHOL,2024-25,347,261,75.22,24.78,70.61,60572.0,34242.0,1151.0,29.75,42.05,70.37,97.7,97.32,69.35,82.38,44.06,13.03,98.85,93.49,91.19,87.36,8.43,1.55,4.94,0.63,5.72,4.59,236.14,131.2
KARNATAKA,Kalaburagi,Ballari,BALLARI,BELLARY EAST,2024-25,299,168,56.19,43.81,53.18,66820.0,33236.0,907.0,36.64,61.74,71.11,93.45,98.81,47.62,91.07,13.69,13.69,82.74,89.88,78.57,79.17,23.46,1.67,5.69,1.73,4.62,3.27,234.74,197.8
KARNATAKA,Kalaburagi,Ballari,BALLARI,BELLARY WEST,2024-25,355,198,55.77,44.23,42.54,87569.0,37295.0,1033.0,36.1,55.76,76.48,95.45,98.48,41.92,91.92,15.15,11.11,76.26,80.3,82.83,82.83,19.89,1.78,5.99,0.71,2.71,2.05,229.06,188.4
KARNATAKA,Kalaburagi,Ballari,BALLARI,SANDUR,2024-25,219,169,77.17,22.83,83.56,51439.0,29448.0,658.0,44.75,43.62,78.88,94.08,96.45,37.87,95.27,36.69,19.53,87.57,85.8,86.98,87.57,25.16,1.73,5.62,1.04,4.37,2.9,220.56,174.2
KARNATAKA,Kalaburagi,Ballari,BALLARI,SIRUGUPPA,2024-25,251,183,72.91,27.09,76.89,48071.0,31119.0,601.0,51.78,39.6,76.71,95.63,93.44,55.74,93.99,28.96,10.93,90.16,80.33,73.22,89.07,26.29,1.7,4.17,0.47,2.48,2.37,235.46,170.0
KARNATAKA,Belagavi,Belagavi,BELAGAVI,BAILHONGAL,2024-25,198,160,80.81,19.19,84.34,36346.0,23522.0,911.0,25.82,48.63,58.4,98.75,100.0,61.25,87.5,15.62,13.75,95.0,93.75,76.88,81.88,1.97,1.58,5.49,1.51,5.43,4.28,236.14,147.0
KARNATAKA,Belagavi,Belagavi,BELAGAVI,BELGAUM CITY,2024-25,277,177,63.9,36.1,0.36,84090.0,31624.0,1024.0,30.88,63.87,65.14,99.44,100.0,47.46,89.83,44.07,11.86,80.79,94.35,81.92,47.46,10.69,2.23,6.7,1.32,7.54,5.86,223.76,178.7
KARNATAKA,Belagavi,Belagavi,BELAGAVI,BELGAUM RURAL.,2024-25,354,297,83.9,16.1,90.11,59720.0,41199.0,1505.0,27.37,63.26,52.96,99.66,100.0,79.8,86.53,64.65,14.14,92.59,94.95,84.85,55.22,5.82,1.74,5.32,1.42,11.64,6.22,233.54,138.7
KARNATAKA,Belagavi,Belagavi,BELAGAVI,KHANAPUR,2024-25,348,322,92.53,7.47,95.4,31685.0,23615.0,1154.0,20.46,44.54,59.27,99.69,100.0,47.52,89.13,12.11,8.07,78.88,98.45,89.13,29.19,2.22,1.21,3.07,1.26,7.7,6.45,233.53,73.3
KARNATAKA,Belagavi,Belagavi,BELAGAVI,KITTUR,2024-25,109,83,76.15,23.85,89.91,16916.0,12205.0,451.0,27.06,43.24,57.21,100.0,100.0,73.49,96.39,14.46,8.43,79.52,84.34,79.52,83.13,3.8,1.48,5.41,1.46,8.27,3.92,241.34,147.0
KARNATAKA,Belagavi,Belagavi,BELAGAVI,RAMDURG,2024-25,266,210,78.95,21.05,86.47,38575.0,28355.0,864.0,32.82,38.89,63.77,99.05,100.0,50.95,95.24,34.76,10.48,90.48,84.29,77.62,89.05,7.96,1.38,5.18,1.65,7.22,3.19,215.25,135.0
KARNATAKA,Belagavi,Belagavi,BELAGAVI,SOUNDATTI,2024-25,298,238,79.87,20.13,87.25,48442.0,39180.0,1224.0,32.01,45.02,64.13,98.32,100.0,62.61,93.7,14.29,12.18,91.6,91.18,86.97,90.76,6.09,1.49,4.92,1.68,9.73,4.86,236.5,164.6
KARNATAKA,Belagavi,Belagavi,BELAGAVI CHIKKODI,ATHANI,2024-25,447,353,78.97,21.03,91.28,62479.0,36920.0,1388.0,26.6,34.73,61.38,96.6,100.0,93.77,78.47,100.0,9.07,97.17,84.99,88.67,85.27,6.09,1.4,4.61,1.39,8.26,5.07,236.18,104.6
KARNATAKA,Belagavi,Belagavi,BELAGAVI CHIKKODI,CHIKODI,2024-25,339,284,83.78,16.22,74.34,52165.0,36069.0,1208.0,29.86,48.34,69.37,99.3,100.0,91.55,77.46,100.0,11.27,98.94,93.66,93.66,74.3,8.82,1.88,4.83,1.2,6.5,4.96,229.67,127.0
KARNATAKA,Belagavi,Belagavi,BELAGAVI CHIKKODI,GOKAK,2024-25,237,175,73.84,26.16,69.62,46298.0,29939.0,901.0,33.23,51.72,69.92,97.71,98.86,90.86,86.86,60.57,8.0,95.43,93.14,93.14,81.71,6.06,1.81,5.62,1.14,8.96,5.77,237.97,171.1
KARNATAKA,Belagavi,Belagavi,BELAGAVI CHIKKODI,HUKKERI,2024-25,339,286,84.37,15.63,85.55,56356.0,38811.0,1311.0,29.6,54.16,66.9,100.0,100.0,90.21,90.56,59.79,8.74,94.06,83.92,90.21,77.97,4.0,1.76,4.54,1.19,7.59,5.73,236.41,135.7
KARNATAKA,Belagavi,Belagavi,BELAGAVI CHIKKODI,KAGWAD,2024-25,140,114,81.43,18.57,67.14,20111.0,13358.0,460.0,29.04,43.7,62.83,98.25,100.0,85.96,83.33,100.0,8.77,93.86,75.44,78.95,68.42,11.82,1.49,5.51,1.45,7.59,6.11,229.19,117.2
KARNATAKA,Belagavi,Belagavi,BELAGAVI CHIKKODI,MUDALGI,2024-25,363,265,73.0,27.0,71.07,65916.0,44796.0,1158.0,38.68,41.62,70.81,100.0,100.0,100.0,73.96,74.72,7.92,100.0,96.6,100.0,90.94,10.98,1.6,5.4,1.16,5.82,4.05,233.23,169.0
KARNATAKA,Belagavi,Belagavi,BELAGAVI CHIKKODI,NIPPANI,2024-25,216,175,81.02,18.98,73.15,32353.0,20160.0,808.0,24.95,48.27,55.69,100.0,100.0,86.86,87.43,100.0,11.43,95.43,97.14,92.57,37.71,5.29,1.74,4.4,1.07,8.19,5.33,232.62,115.2
KARNATAKA,Belagavi,Belagavi,BELAGAVI CHIKKODI,RAIBAG,2024-25,458,345,75.33,24.67,68.12,68325.0,45134.0,1381.0,32.68,37.36,72.41,98.84,99.71,99.42,64.93,100.0,6.96,97.39,91.3,95.94,88.99,13.06,1.41,4.54,2.24,8.21,5.88,233.1,130.8
KARNATAKA,Bengaluru,Bengaluru Rural,BENGALURU RURAL,DEVANAHALLI,2024-25,281,212,75.44,24.56,81.14,33320.0,9980.0,546.0,18.28,58.97,54.95,99.53,100.0,56.6,95.28,18.4,6.6,70.75,95.75,84.91,92.45,12.14,1.71,3.68,0.99,5.27,4.28,233.65,47.1
KARNATAKA,Bengaluru,Bengaluru Rural,BENGALURU RURAL,DODDABALLAPURA,2024-25,394,334,84.77,15.23,80.46,36948.0,14204.0,854.0,16.63,45.67,56.21,100.0,100.0,79.94,96.41,93.11,8.68,82.34,97.6,86.23,94.31,10.06,1.7,3.04,0.87,11.08,6.79,235.2,42.5
KARNATAKA,Bengaluru,Bengaluru Rural,BENGALURU RURAL,HOSAKOTE,2024-25,346,248,71.68,28.32,87.86,47416.0,12839.0,592.0,21.69,64.36,58.95,100.0,100.0,52.02,93.55,13.31,7.26,86.29,97.98,76.21,89.52,7.35,1.81,3.31,0.47,15.26,2.51,227.11,51.8
KARNATAKA,Bengaluru,Bengaluru Rural,BENGALURU RURAL,NELAMANGALA,2024-25,319,278,87.15,12.85,85.89,30644.0,11716.0,730.0,16.05,61.1,44.11,100.0,100.0,77.34,97.84,69.42,13.31,84.89,94.24,90.29,94.96,4.0,1.4,3.09,0.88,5.89,5.53,230.71,42.1
KARNATAKA,Bengaluru,Bengaluru Urban,BENGALURU U NORTH,NORTH1,2024-25,596,165,27.68,72.32,11.41,212239.0,34921.0,898.0,38.89,74.28,55.35,97.58,97.58,52.73,87.27,58.18,26.06,71.52,93.94,96.97,94.55,23.03,2.92,7.74,1.91,5.41,5.4,229.19,211.6
KARNATAKA,Bengaluru,Bengaluru Urban,BENGALURU U NORTH,NORTH2,2024-25,228,81,35.53,64.47,0.0,89025.0,18503.0,561.0,32.98,80.04,69.34,100.0,97.53,60.49,88.89,62.96,24.69,64.2,93.83,98.77,67.9,22.22,3.21,8.17,1.65,5.52,4.49,226.42,228.4
KARNATAKA,Bengaluru,Bengaluru Urban,BENGALURU U NORTH,NORTH3,2024-25,413,110,26.63,73.12,0.0,159453.0,19579.0,605.0,32.36,87.77,48.93,100.0,97.27,60.0,91.82,57.27,30.0,47.27,87.27,95.45,49.09,17.76,3.37,8.3,1.35,2.72,2.99,230.68,178.0
KARNATAKA,Bengaluru,Bengaluru Urban,BENGALURU U NORTH,NORTH4,2024-25,743,269,36.2,63.8,58.01,247475.0,46145.0,1424.0,32.41,75.49,66.43,99.63,99.63,53.16,92.57,39.41,20.82,95.17,91.45,96.65,87.36,5.66,2.6,5.54,2.57,7.18,6.75,229.04,171.5
KARNATAKA,Bengaluru,Bengaluru Urban,BENGALURU U SOUTH,ANEKAL,2024-25,531,265,49.91,50.09,76.65,150584.0,21606.0,721.0,29.97,79.89,64.63,98.49,91.32,38.49,83.77,20.75,11.7,70.19,87.17,90.57,95.09,7.28,1.87,4.1,1.2,4.47,4.1,225.0,81.5
KARNATAKA,Bengaluru,Bengaluru Urban,BENGALURU U SOUTH,SOUTH1,2024-25,715,248,34.69,65.17,30.77,255644.0,29677.0,981.0,30.25,78.49,55.35,99.19,95.97,44.76,93.15,37.9,17.34,75.0,91.53,93.95,90.32,11.79,2.44,5.03,0.39,3.56,3.31,227.5,119.7
KARNATAKA,Bengaluru,Bengaluru Urban,BENGALURU U SOUTH,SOUTH2,2024-25,349,116,33.24,66.76,0.0,113582.0,17752.0,551.0,32.22,80.58,47.19,99.14,99.14,46.55,91.38,41.38,25.0,43.97,93.97,97.41,64.66,19.47,3.19,7.39,1.19,5.58,3.43,238.55,153.0
KARNATAKA,Bengaluru,Bengaluru Urban,BENGALURU U SOUTH,SOUTH3,2024-25,685,173,25.26,74.74,5.4,304346.0,36208.0,981.0,36.91,81.96,55.56,98.84,95.95,50.29,91.33,46.82,34.68,46.24,90.75,96.53,69.94,19.16,3.72,7.84,0.83,5.25,4.02,227.17,209.3
KARNATAKA,Bengaluru,Bengaluru Urban,BENGALURU U SOUTH,SOUTH4,2024-25,748,219,29.28,70.72,10.7,359588.0,41587.0,1136.0,36.61,81.87,59.77,100.0,95.89,52.51,87.21,24.66,28.77,73.52,89.95,92.24,84.93,6.48,3.31,6.38,1.11,5.03,6.29,229.82,189.9
KARNATAKA,Kalaburagi,Bidar,BIDAR,AURAD,2024-25,385,320,83.12,16.88,90.13,35169.0,21853.0,1136.0,19.24,37.06,51.94,85.0,84.38,53.75,62.81,3.44,3.12,74.69,53.75,57.81,60.94,3.22,1.06,4.45,2.86,5.36,2.01,230.47,68.3
KARNATAKA,Kalaburagi,Bidar,BIDAR,BASAVAKALYAN,2024-25,408,267,65.44,34.56,77.7,52323.0,27742.0,1046.0,26.52,40.82,54.78,93.26,92.13,42.32,69.66,23.97,4.12,82.4,37.08,63.3,73.41,8.63,1.21,5.69,0.9,5.83,3.37,229.4,103.9
KARNATAKA,Kalaburagi,Bidar,BIDAR,BHALKI,2024-25,331,265,80.06,19.94,82.78,34515.0,17974.0,947.0,18.98,43.29,48.68,91.7,75.47,45.66,67.17,16.23,5.28,74.34,57.36,45.66,70.57,8.08,1.18,5.08,0.7,4.78,1.54,229.57,67.8
KARNATAKA,Kalaburagi,Bidar,BIDAR,BIDAR,2024-25,624,383,61.38,38.62,57.21,87204.0,36607.0,1689.0,21.67,58.32,51.45,89.56,82.77,55.61,62.4,6.53,5.48,78.07,43.08,76.24,63.45,7.92,1.51,5.15,0.91,6.47,1.61,236.34,95.6
KARNATAKA,Kalaburagi,Bidar,BIDAR,HUMNABAD,2024-25,390,256,65.64,34.36,70.26,51966.0,26747.0,1002.0,26.69,48.0,58.38,89.06,84.77,50.78,53.12,10.94,5.47,71.48,51.56,71.48,68.36,22.45,1.58,5.52,1.5,3.76,1.61,230.06,104.5
KARNATAKA,Mysuru,Chamarajanagara,CHAMARAJANAGARA,CHAMARAJA NAGAR,2024-25,332,278,83.73,16.27,82.53,32059.0,19777.0,972.0,20.35,48.46,57.61,98.56,99.28,47.48,97.12,16.55,14.03,88.49,97.84,97.84,90.65,6.37,1.56,3.27,1.73,10.22,6.36,232.8,71.1
KARNATAKA,Mysuru,Chamarajanagara,CHAMARAJANAGARA,GUNDULPET,2024-25,211,186,88.15,11.85,89.57,19902.0,12793.0,506.0,25.28,40.32,67.79,99.46,100.0,54.84,98.92,38.17,20.43,92.47,94.62,98.92,95.16,3.93,1.7,2.98,0.92,6.92,6.48,236.81,68.8
KARNATAKA,Mysuru,Chamarajanagara,CHAMARAJANAGARA,HANUR,2024-25,203,180,88.67,11.33,95.07,16587.0,11807.0,572.0,20.64,49.3,54.72,92.78,99.44,58.89,95.56,24.44,15.0,90.56,97.22,95.0,90.0,2.84,1.5,3.07,0.99,6.62,4.81,239.35,65.6
KARNATAKA,Mysuru,Chamarajanagara,CHAMARAJANAGARA,KOLLEGAL,2024-25,135,108,80.0,20.0,68.89,16961.0,8101.0,409.0,19.81,63.33,56.97,99.07,100.0,69.44,93.52,81.48,20.37,87.96,99.07,99.07,90.74,5.77,2.34,4.2,2.56,10.27,6.47,238.33,75.0
KARNATAKA,Mysuru,Chamarajanagara,CHAMARAJANAGARA,YELANDUR,2024-25,74,63,85.14,14.86,86.49,6780.0,5293.0,253.0,20.92,54.55,62.06,100.0,100.0,69.84,96.83,22.22,15.87,98.41,100.0,100.0,88.89,6.78,2.02,5.48,1.43,11.59,6.94,234.12,84.0
KARNATAKA,Bengaluru,Chikkaballapura,CHIKKABALLAPURA,BAGEPALLY,2024-25,284,245,86.27,13.73,92.96,20527.0,9151.0,422.0,21.68,43.6,68.25,99.59,100.0,66.12,95.51,22.04,3.67,67.76,95.51,86.94,94.69,3.35,1.31,2.18,0.51,3.93,2.67,204.27,37.4
KARNATAKA,Bengaluru,Chikkaballapura,CHIKKABALLAPURA,CHIKKABALLAPUR,2024-25,287,240,83.62,16.38,85.37,27209.0,9912.0,577.0,17.18,56.33,67.07,100.0,100.0,50.0,96.67,13.75,6.67,62.5,92.5,87.08,94.58,2.13,1.36,2.86,0.15,3.05,3.1,236.19,41.3
KARNATAKA,Bengaluru,Chikkaballapura,CHIKKABALLAPURA,CHINTAMANI,2024-25,397,343,86.4,13.35,86.9,36170.0,13376.0,931.0,14.37,47.37,52.2,99.13,98.54,41.4,93.88,14.58,7.58,57.14,93.29,82.8,90.67,4.19,1.3,2.76,0.78,7.86,4.36,228.79,39.0
KARNATAKA,Bengaluru,Chikkaballapura,CHIKKABALLAPURA,GOWRIBIDANUR,2024-25,333,293,87.99,12.01,89.49,32443.0,16505.0,863.0,19.13,41.14,50.64,100.0,99.66,65.87,93.17,52.56,9.9,62.8,95.22,98.29,91.47,3.17,1.5,3.04,1.01,7.24,4.7,235.83,56.3
KARNATAKA,Bengaluru,Chikkaballapura,CHIKKABALLAPURA,GUDIBANDA,2024-25,104,96,92.31,7.69,90.38,5177.0,4120.0,237.0,17.38,47.68,69.2,100.0,100.0,38.54,77.08,20.83,4.17,81.25,89.58,84.38,95.83,6.52,1.49,2.98,0.67,8.27,5.16,229.51,42.9
KARNATAKA,Bengaluru,Chikkaballapura,CHIKKABALLAPURA,SIDLAGHATTA,2024-25,298,253,84.9,15.1,87.58,25682.0,11177.0,623.0,17.94,48.96,66.61,99.21,98.81,51.38,94.86,32.02,7.51,62.45,89.33,87.35,92.09,7.26,1.34,2.68,1.46,5.82,5.17,231.04,44.2
KARNATAKA,Mysuru,Chikkamagaluru,CHIKKAMANGALURU,BIRURU,2024-25,190,173,91.05,8.95,91.58,10633.0,7059.0,507.0,13.92,41.81,55.23,95.38,100.0,90.75,93.64,53.18,8.09,70.52,91.91,87.28,94.22,7.1,0.99,2.9,1.91,9.03,7.0,231.7,40.8
KARNATAKA,Mysuru,Chikkamagaluru,CHIKKAMANGALURU,CHIKMAGALUR,2024-25,398,324,81.41,18.59,79.4,37335.0,15582.0,968.0,16.1,58.16,60.12,98.15,100.0,72.22,95.37,41.98,8.33,83.33,94.75,96.6,88.58,7.64,1.41,3.35,1.2,6.55,6.71,224.37,48.1
KARNATAKA,Mysuru,Chikkamagaluru,CHIKKAMANGALURU,KADUR,2024-25,265,236,89.06,10.94,86.79,17392.0,10230.0,778.0,13.15,41.77,48.71,99.15,100.0,87.71,98.31,23.73,6.78,88.56,93.64,94.07,91.1,5.24,1.25,3.4,1.53,8.53,6.27,227.09,43.3
KARNATAKA,Mysuru,Chikkamagaluru,CHIKKAMANGALURU,KOPPA,2024-25,119,103,86.55,13.45,94.96,9847.0,5420.0,293.0,18.5,56.66,65.53,100.0,100.0,70.87,82.52,16.5,12.62,91.26,77.67,86.41,95.15,11.0,1.33,3.83,1.32,7.25,9.08,232.99,52.6
KARNATAKA,Mysuru,Chikkamagaluru,CHIKKAMANGALURU,MOODIGERE,2024-25,182,165,90.66,9.34,94.51,13142.0,7525.0,416.0,18.09,59.62,67.31,99.39,100.0,80.0,96.97,32.12,12.12,92.73,94.55,96.36,92.73,4.4,1.27,3.12,4.02,8.11,7.93,234.01,45.6
KARNATAKA,Mysuru,Chikkamagaluru,CHIKKAMANGALURU,NARASIMHARAJAPURA,2024-25,96,83,86.46,13.54,88.54,7723.0,3955.0,223.0,17.74,53.81,57.85,100.0,100.0,91.57,93.98,26.51,6.02,90.36,97.59,98.8,92.77,3.75,1.28,3.78,1.59,6.73,6.41,236.53,47.7
KARNATAKA,Mysuru,Chikkamagaluru,CHIKKAMANGALURU,SRINGERI,2024-25,43,39,90.7,9.3,93.02,3800.0,2002.0,117.0,17.11,61.54,69.23,100.0,100.0,92.31,92.31,20.51,20.51,100.0,92.31,100.0,94.87,8.11,1.59,4.38,1.69,4.26,6.54,229.38,51.3
